video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR03135,true,stalled_or_broken_down_vehicle,3.910,5.090,"A black sedan performing an illegal multi-lane crossing from the fourth to the first lane is struck by another black sedan traveling straight in the second lane. The force of this primary impact pushes the swerving vehicle further left, where it subsequently collides with a stalled gray sedan positioned in the first lane. The root cause of the accident is the first black sedan's failure to yield the right-of-way while abruptly crossing multiple lanes of traffic."
TR03141,true,stalled_or_broken_down_vehicle,0.850,3.790,"A red truck traveling straight in the third lane strikes a red motorcycle crossing from left to right in a T-bone collision, which throws the rider onto the pavement. The force of the impact deflects the truck toward the right before it veers across the lanes and crashes into the median divider at the bottom left of the frame, where it comes to a complete stall. The accident is caused by the motorcyclist failing to yield the right-of-way to the oncoming truck while crossing the intersection."
TR03147,true,stalled_or_broken_down_vehicle,51.455,51.455,"A motorcycle rider wearing a white dress loses control and falls to the ground after a collision with a silver SUV in the middle of the roadway. The motorcycle remains stalled in lane 3, creating a hazard for subsequent traffic, while the silver SUV eventually comes to a stop shortly after the impact. The accident is caused by the silver SUV's failure to maintain a safe distance or adjust its speed, leading to a rear-end collision that knocks the rider from their vehicle."
TR03153,true,stalled_or_broken_down_vehicle,1.800,5.000,"A silver sedan and a gray SUV engage in a violent head-on collision in the middle of an uncontrolled intersection. The silver sedan, having entered from the left without yielding the right-of-way to the straight-moving SUV, is deflected by the impact and eventually stalls near the crosswalk with severe front-end damage. Simultaneously, the force of the crash deflects the gray SUV toward the right side of the frame, causing it to run off the road and fall into a ditch by 00:05.00."
TR03159,true,stalled_or_broken_down_vehicle,2.670,4.830,"A gray van and a black sedan collide in a severe T-bone accident at the center of the intersection. The black sedan deflects to the left just before the impact, and the resulting force causes the gray van to tip over onto its side and slide before stalling. This collision was caused by both drivers failing to stop and yield at the blinking red traffic light, which requires all vehicles to treat the intersection as a stop sign."
TR03165,true,stalled_or_broken_down_vehicle,9.792,9.792,"A gray sedan executing a left turn at the intersection fails to yield the right-of-way and collides with a blue truck traveling straight. This T-bone collision occurs in the center of the intersection, causing the gray sedan to stall and initiating a loss of stability for the blue truck. The root cause is the sedan driver's failure to yield to oncoming traffic during an unprotected left turn, making the impact inevitable."
TR03171,true,stalled_or_broken_down_vehicle,2.070,4.600,"A white SUV and a red van engage in a violent T-bone collision in the middle of an uncontrolled intersection. The impact causes the red van to spin and stall in the center of the roadway, while the white SUV is deflected to the left, veering completely off the paved surface and into a dirt shoulder, kicking up a cloud of dust. The accident is caused by both drivers entering the unsignalized intersection at moderate speeds without yielding or observing cross-traffic, making the collision inevitable."
TR03177,true,stalled_or_broken_down_vehicle,20.930,21.600,"A black pickup truck collides head-on with a motorcycle at the top right of the frame. The collision is caused by the rash and aggressive driving of the pickup truck, which rapidly re-entered the roadway from the left and drove directly into the path of the motorcycle, which had previously performed a U-turn and was moving toward the center of the frame. Both vehicles become stalled following the impact, disrupting the flow of the surrounding traffic."
TR03183,true,stalled_or_broken_down_vehicle,36.730,39.130,"A black SUV loses control while drifting and strikes a white SUV, which is then pushed into a dark gray car already stalled on the right shoulder. The collision is a result of the black SUV's inability to maintain traction and steer on the snow-covered highway, causing it to slide across lanes and strike the stationary vehicles. The impact forces the white SUV into the dark gray car before all three vehicles come to a complete stop, contributing to the growing multi-vehicle pileup."
TR03189,true,stalled_or_broken_down_vehicle,40.054,40.054,"A gray SUV loses control on a slippery, snow-covered curved roadway, resulting in a series of three collisions. The vehicle first strikes a roadway barrier head-on, rebounds across the lanes to collide with the opposite barrier, and finally rear-ends a black sedan that was already stalled in the center of the frame. The primary cause of this sequence was the icy and slushy road conditions, which severely reduced traction and caused the driver to lose steering control."
TR03195,true,stalled_or_broken_down_vehicle,1.270,5.090,"A silver sedan traveling straight in lane 6 suddenly veers to the left, crossing multiple lanes before colliding head-on with the planted median divider at 00:01.83. The force of the impact causes the vehicle to rotate across the roadway until it finally stalls and comes to a complete stop in lane 8. This anomaly was caused by the driver losing control or making an abrupt, unsafe steering maneuver, violating lane discipline on a highway where vehicles are required to maintain a straight path."
